date,item_name,unit,opening_stock,consumed,received,closing_stock,unit_cost,daily_cost,below_reorder
2026-01-24,NPK Fertilizer 15-15-15,kg,111.1,1.94,0,109.1,45,87.0,False
2026-01-25,NPK Fertilizer 15-15-15,kg,109.1,0.0,0,109.1,45,0.0,False
2026-01-26,NPK Fertilizer 15-15-15,kg,109.1,3.33,0,105.8,45,150.0,False
2026-01-27,NPK Fertilizer 15-15-15,kg,105.8,1.93,0,103.9,45,87.0,False
2026-01-28,NPK Fertilizer 15-15-15,kg,103.9,3.13,0,100.7,45,141.0,False
2026-01-29,NPK Fertilizer 15-15-15,kg,100.7,4.35,0,96.4,45,196.0,False
2026-01-30,NPK Fertilizer 15-15-15,kg,96.4,4.49,0,91.9,45,202.0,False
2026-01-31,NPK Fertilizer 15-15-15,kg,91.9,2.52,0,89.4,45,113.0,False
2026-02-01,NPK Fertilizer 15-15-15,kg,89.4,0.0,0,89.4,45,0.0,False
2026-02-02,NPK Fertilizer 15-15-15,kg,89.4,3.21,0,86.2,45,145.0,False
2026-02-03,NPK Fertilizer 15-15-15,kg,86.2,3.46,0,82.7,45,156.0,False
2026-02-04,NPK Fertilizer 15-15-15,kg,82.7,2.79,0,79.9,45,125.0,False
2026-02-05,NPK Fertilizer 15-15-15,kg,79.9,4.11,0,75.8,45,185.0,False
2026-02-06,NPK Fertilizer 15-15-15,kg,75.8,3.43,0,72.4,45,155.0,False
2026-02-07,NPK Fertilizer 15-15-15,kg,72.4,1.9,0,70.5,45,86.0,False
2026-02-08,NPK Fertilizer 15-15-15,kg,70.5,0.0,0,70.5,45,0.0,False
2026-02-09,NPK Fertilizer 15-15-15,kg,70.5,1.69,0,68.8,45,76.0,False
2026-02-10,NPK Fertilizer 15-15-15,kg,68.8,3.33,0,65.4,45,150.0,False
2026-02-11,NPK Fertilizer 15-15-15,kg,65.4,4.36,0,61.1,45,196.0,False
2026-02-12,NPK Fertilizer 15-15-15,kg,61.1,2.51,0,58.6,45,113.0,False
2026-02-13,NPK Fertilizer 15-15-15,kg,58.6,2.82,0,55.8,45,127.0,False
2026-02-14,NPK Fertilizer 15-15-15,kg,55.8,4.08,0,51.7,45,184.0,False
2026-02-15,NPK Fertilizer 15-15-15,kg,51.7,0.0,0,51.7,45,0.0,False
2026-02-16,NPK Fertilizer 15-15-15,kg,51.7,2.86,0,48.8,45,129.0,False
2026-02-17,NPK Fertilizer 15-15-15,kg,48.8,2.97,0,45.8,45,134.0,False
2026-02-18,NPK Fertilizer 15-15-15,kg,45.8,3.41,0,42.4,45,153.0,False
2026-02-19,NPK Fertilizer 15-15-15,kg,42.4,4.32,0,38.1,45,195.0,False
2026-02-20,NPK Fertilizer 15-15-15,kg,38.1,1.98,0,36.1,45,89.0,False
2026-02-21,NPK Fertilizer 15-15-15,kg,36.1,3.24,0,32.9,45,146.0,False
2026-02-22,NPK Fertilizer 15-15-15,kg,32.9,0.0,0,32.9,45,0.0,False
2026-02-23,NPK Fertilizer 15-15-15,kg,32.9,4.28,0,28.6,45,193.0,False
2026-02-24,NPK Fertilizer 15-15-15,kg,28.6,3.66,0,24.9,45,165.0,False
2026-02-25,NPK Fertilizer 15-15-15,kg,24.9,4.28,0,20.7,45,193.0,False
2026-02-26,NPK Fertilizer 15-15-15,kg,20.7,2.45,0,18.2,45,110.0,True
2026-02-27,NPK Fertilizer 15-15-15,kg,18.2,3.71,0,14.5,45,167.0,True
2026-02-28,NPK Fertilizer 15-15-15,kg,14.5,3.22,100,111.3,45,145.0,False
2026-03-01,NPK Fertilizer 15-15-15,kg,111.3,0.0,0,111.3,45,0.0,False
2026-03-02,NPK Fertilizer 15-15-15,kg,111.3,4.0,0,107.3,45,180.0,False
2026-03-03,NPK Fertilizer 15-15-15,kg,107.3,4.0,0,103.3,45,180.0,False
2026-03-04,NPK Fertilizer 15-15-15,kg,103.3,2.11,0,101.2,45,95.0,False
2026-03-05,NPK Fertilizer 15-15-15,kg,101.2,2.4,0,98.8,45,108.0,False
2026-03-06,NPK Fertilizer 15-15-15,kg,98.8,4.18,0,94.6,45,188.0,False
2026-03-07,NPK Fertilizer 15-15-15,kg,94.6,2.62,0,92.0,45,118.0,False
2026-03-08,NPK Fertilizer 15-15-15,kg,92.0,0.0,0,92.0,45,0.0,False
2026-03-09,NPK Fertilizer 15-15-15,kg,92.0,3.44,0,88.5,45,155.0,False
2026-03-10,NPK Fertilizer 15-15-15,kg,88.5,2.23,0,86.3,45,100.0,False
2026-03-11,NPK Fertilizer 15-15-15,kg,86.3,2.71,0,83.6,45,122.0,False
2026-03-12,NPK Fertilizer 15-15-15,kg,83.6,4.38,0,79.2,45,197.0,False
2026-03-13,NPK Fertilizer 15-15-15,kg,79.2,1.83,0,77.4,45,83.0,False
2026-03-14,NPK Fertilizer 15-15-15,kg,77.4,1.84,0,75.5,45,83.0,False
2026-03-15,NPK Fertilizer 15-15-15,kg,75.5,0.0,0,75.5,45,0.0,False
2026-03-16,NPK Fertilizer 15-15-15,kg,75.5,2.77,0,72.8,45,125.0,False
2026-03-17,NPK Fertilizer 15-15-15,kg,72.8,1.8,0,71.0,45,81.0,False
2026-03-18,NPK Fertilizer 15-15-15,kg,71.0,1.86,0,69.1,45,84.0,False
2026-03-19,NPK Fertilizer 15-15-15,kg,69.1,1.85,0,67.3,45,83.0,False
2026-03-20,NPK Fertilizer 15-15-15,kg,67.3,4.27,0,63.0,45,192.0,False
2026-03-21,NPK Fertilizer 15-15-15,kg,63.0,2.81,0,60.2,45,126.0,False
2026-03-22,NPK Fertilizer 15-15-15,kg,60.2,0.0,0,60.2,45,0.0,False
2026-03-23,NPK Fertilizer 15-15-15,kg,60.2,2.6,0,57.6,45,117.0,False
2026-03-24,NPK Fertilizer 15-15-15,kg,57.6,2.17,0,55.4,45,98.0,False
2026-03-25,NPK Fertilizer 15-15-15,kg,55.4,4.33,0,51.1,45,195.0,False
2026-03-26,NPK Fertilizer 15-15-15,kg,51.1,4.49,0,46.6,45,202.0,False
2026-03-27,NPK Fertilizer 15-15-15,kg,46.6,3.35,0,43.2,45,151.0,False
2026-03-28,NPK Fertilizer 15-15-15,kg,43.2,2.64,0,40.6,45,119.0,False
2026-03-29,NPK Fertilizer 15-15-15,kg,40.6,0.0,0,40.6,45,0.0,False
2026-03-30,NPK Fertilizer 15-15-15,kg,40.6,1.95,0,38.6,45,88.0,False
2026-03-31,NPK Fertilizer 15-15-15,kg,38.6,2.62,0,36.0,45,118.0,False
2026-04-01,NPK Fertilizer 15-15-15,kg,36.0,2.97,0,33.0,45,134.0,False
2026-04-02,NPK Fertilizer 15-15-15,kg,33.0,3.69,0,29.4,45,166.0,False
2026-04-03,NPK Fertilizer 15-15-15,kg,29.4,3.25,0,26.1,45,146.0,False
2026-04-04,NPK Fertilizer 15-15-15,kg,26.1,1.98,0,24.1,45,89.0,False
2026-04-05,NPK Fertilizer 15-15-15,kg,24.1,0.0,0,24.1,45,0.0,False
2026-04-06,NPK Fertilizer 15-15-15,kg,24.1,2.88,0,21.2,45,130.0,False
2026-04-07,NPK Fertilizer 15-15-15,kg,21.2,2.95,0,18.3,45,133.0,True
2026-04-08,NPK Fertilizer 15-15-15,kg,18.3,3.79,0,14.5,45,171.0,True
2026-04-09,NPK Fertilizer 15-15-15,kg,14.5,2.85,0,11.7,45,128.0,True
2025-04-10,NPK Fertilizer 20-20-20,kg,120.0,1.87,0,118.1,55,103.0,False
2025-04-11,NPK Fertilizer 20-20-20,kg,118.1,2.58,0,115.6,55,142.0,False
2025-04-12,NPK Fertilizer 20-20-20,kg,115.6,1.99,0,113.6,55,109.0,False
2025-04-13,NPK Fertilizer 20-20-20,kg,113.6,0.0,0,113.6,55,0.0,False
2025-04-14,NPK Fertilizer 20-20-20,kg,113.6,2.27,0,111.3,55,125.0,False
2025-04-15,NPK Fertilizer 20-20-20,kg,111.3,2.46,0,108.8,55,135.0,False
2025-04-16,NPK Fertilizer 20-20-20,kg,108.8,2.12,0,106.7,55,117.0,False
2025-04-17,NPK Fertilizer 20-20-20,kg,106.7,1.24,0,105.5,55,68.0,False
2025-04-18,NPK Fertilizer 20-20-20,kg,105.5,1.73,0,103.7,55,95.0,False
2025-04-19,NPK Fertilizer 20-20-20,kg,103.7,2.51,0,101.2,55,138.0,False
2025-04-20,NPK Fertilizer 20-20-20,kg,101.2,0.0,0,101.2,55,0.0,False
2025-04-21,NPK Fertilizer 20-20-20,kg,101.2,2.16,0,99.1,55,119.0,False
2025-04-22,NPK Fertilizer 20-20-20,kg,99.1,1.75,0,97.3,55,96.0,False
2025-04-23,NPK Fertilizer 20-20-20,kg,97.3,1.74,0,95.6,55,95.0,False
2025-04-24,NPK Fertilizer 20-20-20,kg,95.6,1.42,0,94.2,55,78.0,False
2025-04-25,NPK Fertilizer 20-20-20,kg,94.2,3.0,0,91.2,55,165.0,False
2025-04-26,NPK Fertilizer 20-20-20,kg,91.2,1.13,0,90.0,55,62.0,False
2025-04-27,NPK Fertilizer 20-20-20,kg,90.0,0.0,0,90.0,55,0.0,False
2025-04-28,NPK Fertilizer 20-20-20,kg,90.0,1.52,0,88.5,55,84.0,False
2025-04-29,NPK Fertilizer 20-20-20,kg,88.5,2.87,0,85.6,55,158.0,False
2025-04-30,NPK Fertilizer 20-20-20,kg,85.6,2.57,0,83.1,55,142.0,False
2025-05-01,NPK Fertilizer 20-20-20,kg,83.1,2.38,0,80.7,55,131.0,False
2025-05-02,NPK Fertilizer 20-20-20,kg,80.7,2.69,0,78.0,55,148.0,False
2025-05-03,NPK Fertilizer 20-20-20,kg,78.0,1.45,0,76.5,55,80.0,False
2025-05-04,NPK Fertilizer 20-20-20,kg,76.5,0.0,0,76.5,55,0.0,False
2025-05-05,NPK Fertilizer 20-20-20,kg,76.5,1.17,0,75.4,55,64.0,False
2025-05-06,NPK Fertilizer 20-20-20,kg,75.4,2.86,0,72.5,55,157.0,False
2025-05-07,NPK Fertilizer 20-20-20,kg,72.5,1.82,0,70.7,55,100.0,False
2025-05-08,NPK Fertilizer 20-20-20,kg,70.7,2.07,0,68.6,55,114.0,False
2025-05-09,NPK Fertilizer 20-20-20,kg,68.6,1.12,0,67.5,55,61.0,False
2025-05-10,NPK Fertilizer 20-20-20,kg,67.5,2.94,0,64.6,55,162.0,False
2025-05-11,NPK Fertilizer 20-20-20,kg,64.6,0.0,0,64.6,55,0.0,False
2025-05-12,NPK Fertilizer 20-20-20,kg,64.6,1.93,0,62.6,55,106.0,False
2025-05-13,NPK Fertilizer 20-20-20,kg,62.6,2.39,0,60.2,55,132.0,False
2025-05-14,NPK Fertilizer 20-20-20,kg,60.2,1.01,0,59.2,55,55.0,False
2025-05-15,NPK Fertilizer 20-20-20,kg,59.2,1.2,0,58.0,55,66.0,False
2025-05-16,NPK Fertilizer 20-20-20,kg,58.0,1.2,0,56.8,55,66.0,False
2025-05-17,NPK Fertilizer 20-20-20,kg,56.8,1.39,0,55.5,55,76.0,False
2025-05-18,NPK Fertilizer 20-20-20,kg,55.5,0.0,0,55.5,55,0.0,False
2025-05-19,NPK Fertilizer 20-20-20,kg,55.5,1.69,0,53.8,55,93.0,False
2025-05-20,NPK Fertilizer 20-20-20,kg,53.8,1.24,0,52.5,55,68.0,False
2025-05-21,NPK Fertilizer 20-20-20,kg,52.5,2.27,0,50.3,55,125.0,False
2025-05-22,NPK Fertilizer 20-20-20,kg,50.3,2.84,0,47.4,55,156.0,False
2025-05-23,NPK Fertilizer 20-20-20,kg,47.4,2.11,0,45.3,55,116.0,False
2025-05-24,NPK Fertilizer 20-20-20,kg,45.3,2.55,0,42.8,55,140.0,False
2025-05-25,NPK Fertilizer 20-20-20,kg,42.8,0.0,0,42.8,55,0.0,False
2025-05-26,NPK Fertilizer 20-20-20,kg,42.8,1.55,0,41.2,55,85.0,False
2025-05-27,NPK Fertilizer 20-20-20,kg,41.2,1.93,0,39.3,55,106.0,False
2025-05-28,NPK Fertilizer 20-20-20,kg,39.3,1.52,0,37.7,55,84.0,False
2025-05-29,NPK Fertilizer 20-20-20,kg,37.7,2.42,0,35.3,55,133.0,False
2025-05-30,NPK Fertilizer 20-20-20,kg,35.3,2.03,0,33.3,55,112.0,False
2025-05-31,NPK Fertilizer 20-20-20,kg,33.3,1.77,0,31.5,55,97.0,False
2025-06-01,NPK Fertilizer 20-20-20,kg,31.5,0.0,0,31.5,55,0.0,False
2025-06-02,NPK Fertilizer 20-20-20,kg,31.5,2.5,0,29.0,55,138.0,False
2025-06-03,NPK Fertilizer 20-20-20,kg,29.0,2.54,0,26.5,55,140.0,False
2025-06-04,NPK Fertilizer 20-20-20,kg,26.5,1.44,0,25.0,55,79.0,False
2025-06-05,NPK Fertilizer 20-20-20,kg,25.0,1.61,0,23.4,55,88.0,False
2025-06-06,NPK Fertilizer 20-20-20,kg,23.4,2.97,0,20.5,55,163.0,False
2025-06-07,NPK Fertilizer 20-20-20,kg,20.5,2.54,0,17.9,55,140.0,False
2025-06-08,NPK Fertilizer 20-20-20,kg,17.9,0.0,0,17.9,55,0.0,False
2025-06-09,NPK Fertilizer 20-20-20,kg,17.9,1.52,0,16.4,55,84.0,False
2025-06-10,NPK Fertilizer 20-20-20,kg,16.4,1.01,0,15.4,55,56.0,False
2025-06-11,NPK Fertilizer 20-20-20,kg,15.4,2.74,0,12.6,55,151.0,True
2025-06-12,NPK Fertilizer 20-20-20,kg,12.6,1.58,0,11.1,55,87.0,True
2025-06-13,NPK Fertilizer 20-20-20,kg,11.1,1.9,0,9.2,55,104.0,True
2025-06-14,NPK Fertilizer 20-20-20,kg,9.2,1.23,80,87.9,55,68.0,False
2025-06-15,NPK Fertilizer 20-20-20,kg,87.9,0.0,0,87.9,55,0.0,False
2025-06-16,NPK Fertilizer 20-20-20,kg,87.9,2.72,0,85.2,55,150.0,False
2025-06-17,NPK Fertilizer 20-20-20,kg,85.2,2.08,0,83.1,55,114.0,False
2025-06-18,NPK Fertilizer 20-20-20,kg,83.1,1.71,0,81.4,55,94.0,False
2025-06-19,NPK Fertilizer 20-20-20,kg,81.4,2.57,0,78.8,55,141.0,False
2025-06-20,NPK Fertilizer 20-20-20,kg,78.8,2.81,0,76.0,55,154.0,False
2025-06-21,NPK Fertilizer 20-20-20,kg,76.0,1.52,0,74.5,55,83.0,False
2025-06-22,NPK Fertilizer 20-20-20,kg,74.5,0.0,0,74.5,55,0.0,False
2025-06-23,NPK Fertilizer 20-20-20,kg,74.5,2.86,0,71.7,55,157.0,False
2025-06-24,NPK Fertilizer 20-20-20,kg,71.7,2.29,0,69.4,55,126.0,False
2025-06-25,NPK Fertilizer 20-20-20,kg,69.4,1.68,0,67.7,55,92.0,False
2025-06-26,NPK Fertilizer 20-20-20,kg,67.7,1.88,0,65.8,55,103.0,False
2025-06-27,NPK Fertilizer 20-20-20,kg,65.8,2.24,0,63.6,55,123.0,False
2025-06-28,NPK Fertilizer 20-20-20,kg,63.6,1.62,0,62.0,55,89.0,False
2025-06-29,NPK Fertilizer 20-20-20,kg,62.0,0.0,0,62.0,55,0.0,False
2025-06-30,NPK Fertilizer 20-20-20,kg,62.0,1.38,0,60.6,55,76.0,False
2025-07-01,NPK Fertilizer 20-20-20,kg,60.6,1.46,0,59.1,55,80.0,False
2025-07-02,NPK Fertilizer 20-20-20,kg,59.1,1.36,0,57.8,55,75.0,False
2025-07-03,NPK Fertilizer 20-20-20,kg,57.8,1.59,0,56.2,55,88.0,False
2025-07-04,NPK Fertilizer 20-20-20,kg,56.2,1.75,0,54.4,55,96.0,False
2025-07-05,NPK Fertilizer 20-20-20,kg,54.4,1.62,0,52.8,55,89.0,False
2025-07-06,NPK Fertilizer 20-20-20,kg,52.8,0.0,0,52.8,55,0.0,False
2025-07-07,NPK Fertilizer 20-20-20,kg,52.8,1.23,0,51.6,55,68.0,False
2025-07-08,NPK Fertilizer 20-20-20,kg,51.6,1.22,0,50.3,55,67.0,False
2025-07-09,NPK Fertilizer 20-20-20,kg,50.3,2.98,0,47.4,55,164.0,False
2025-07-10,NPK Fertilizer 20-20-20,kg,47.4,2.16,0,45.2,55,119.0,False
2025-07-11,NPK Fertilizer 20-20-20,kg,45.2,1.49,0,43.7,55,82.0,False
2025-07-12,NPK Fertilizer 20-20-20,kg,43.7,1.38,0,42.3,55,76.0,False
2025-07-13,NPK Fertilizer 20-20-20,kg,42.3,0.0,0,42.3,55,0.0,False
2025-07-14,NPK Fertilizer 20-20-20,kg,42.3,1.65,0,40.7,55,91.0,False
2025-07-15,NPK Fertilizer 20-20-20,kg,40.7,2.64,0,38.0,55,145.0,False
2025-07-16,NPK Fertilizer 20-20-20,kg,38.0,2.59,0,35.4,55,142.0,False
2025-07-17,NPK Fertilizer 20-20-20,kg,35.4,2.52,0,32.9,55,139.0,False
2025-07-18,NPK Fertilizer 20-20-20,kg,32.9,1.38,0,31.5,55,76.0,False
2025-07-19,NPK Fertilizer 20-20-20,kg,31.5,1.45,0,30.1,55,80.0,False
2025-07-20,NPK Fertilizer 20-20-20,kg,30.1,0.0,0,30.1,55,0.0,False
2025-07-21,NPK Fertilizer 20-20-20,kg,30.1,1.46,0,28.6,55,81.0,False
2025-07-22,NPK Fertilizer 20-20-20,kg,28.6,2.76,0,25.9,55,152.0,False
2025-07-23,NPK Fertilizer 20-20-20,kg,25.9,1.11,0,24.8,55,61.0,False
2025-07-24,NPK Fertilizer 20-20-20,kg,24.8,2.35,0,22.4,55,129.0,False
2025-07-25,NPK Fertilizer 20-20-20,kg,22.4,1.01,0,21.4,55,56.0,False
2025-07-26,NPK Fertilizer 20-20-20,kg,21.4,2.6,0,18.8,55,143.0,False
2025-07-27,NPK Fertilizer 20-20-20,kg,18.8,0.0,0,18.8,55,0.0,False
2025-07-28,NPK Fertilizer 20-20-20,kg,18.8,2.7,0,16.1,55,149.0,False
2025-07-29,NPK Fertilizer 20-20-20,kg,16.1,2.93,0,13.2,55,161.0,True
2025-07-30,NPK Fertilizer 20-20-20,kg,13.2,2.28,0,10.9,55,125.0,True
2025-07-31,NPK Fertilizer 20-20-20,kg,10.9,2.08,80,88.8,55,114.0,False
2025-08-01,NPK Fertilizer 20-20-20,kg,88.8,2.52,0,86.3,55,139.0,False
2025-08-02,NPK Fertilizer 20-20-20,kg,86.3,1.51,0,84.8,55,83.0,False
2025-08-03,NPK Fertilizer 20-20-20,kg,84.8,0.0,0,84.8,55,0.0,False
2025-08-04,NPK Fertilizer 20-20-20,kg,84.8,2.24,0,82.5,55,123.0,False
2025-08-05,NPK Fertilizer 20-20-20,kg,82.5,2.85,0,79.7,55,157.0,False
2025-08-06,NPK Fertilizer 20-20-20,kg,79.7,1.22,0,78.5,55,67.0,False
2025-08-07,NPK Fertilizer 20-20-20,kg,78.5,1.83,0,76.6,55,101.0,False
2025-08-08,NPK Fertilizer 20-20-20,kg,76.6,2.74,0,73.9,55,151.0,False
2025-08-09,NPK Fertilizer 20-20-20,kg,73.9,1.83,0,72.1,55,100.0,False
2025-08-10,NPK Fertilizer 20-20-20,kg,72.1,0.0,0,72.1,55,0.0,False
2025-08-11,NPK Fertilizer 20-20-20,kg,72.1,1.64,0,70.4,55,90.0,False
2025-08-12,NPK Fertilizer 20-20-20,kg,70.4,1.3,0,69.1,55,72.0,False
2025-08-13,NPK Fertilizer 20-20-20,kg,69.1,1.09,0,68.0,55,60.0,False
2025-08-14,NPK Fertilizer 20-20-20,kg,68.0,1.66,0,66.4,55,91.0,False
2025-08-15,NPK Fertilizer 20-20-20,kg,66.4,1.22,0,65.1,55,67.0,False
2025-08-16,NPK Fertilizer 20-20-20,kg,65.1,1.01,0,64.1,55,56.0,False
2025-08-17,NPK Fertilizer 20-20-20,kg,64.1,0.0,0,64.1,55,0.0,False
2025-08-18,NPK Fertilizer 20-20-20,kg,64.1,1.27,0,62.8,55,70.0,False
2025-08-19,NPK Fertilizer 20-20-20,kg,62.8,1.73,0,61.1,55,95.0,False
2025-08-20,NPK Fertilizer 20-20-20,kg,61.1,1.19,0,59.9,55,65.0,False
2025-08-21,NPK Fertilizer 20-20-20,kg,59.9,1.85,0,58.1,55,102.0,False
2025-08-22,NPK Fertilizer 20-20-20,kg,58.1,2.21,0,55.9,55,122.0,False
2025-08-23,NPK Fertilizer 20-20-20,kg,55.9,2.05,0,53.8,55,113.0,False
2025-08-24,NPK Fertilizer 20-20-20,kg,53.8,0.0,0,53.8,55,0.0,False
2025-08-25,NPK Fertilizer 20-20-20,kg,53.8,1.4,0,52.4,55,77.0,False
2025-08-26,NPK Fertilizer 20-20-20,kg,52.4,1.52,0,50.9,55,83.0,False
2025-08-27,NPK Fertilizer 20-20-20,kg,50.9,1.83,0,49.1,55,101.0,False
2025-08-28,NPK Fertilizer 20-20-20,kg,49.1,2.65,0,46.4,55,146.0,False
2025-08-29,NPK Fertilizer 20-20-20,kg,46.4,2.61,0,43.8,55,144.0,False
2025-08-30,NPK Fertilizer 20-20-20,kg,43.8,1.91,0,41.9,55,105.0,False
2025-08-31,NPK Fertilizer 20-20-20,kg,41.9,0.0,0,41.9,55,0.0,False
2025-09-01,NPK Fertilizer 20-20-20,kg,41.9,1.51,0,40.4,55,83.0,False
2025-09-02,NPK Fertilizer 20-20-20,kg,40.4,1.68,0,38.7,55,92.0,False
2025-09-03,NPK Fertilizer 20-20-20,kg,38.7,2.76,0,36.0,55,152.0,False
2025-09-04,NPK Fertilizer 20-20-20,kg,36.0,1.29,0,34.7,55,71.0,False
2025-09-05,NPK Fertilizer 20-20-20,kg,34.7,1.37,0,33.3,55,75.0,False
2025-09-06,NPK Fertilizer 20-20-20,kg,33.3,2.15,0,31.1,55,118.0,False
2025-09-07,NPK Fertilizer 20-20-20,kg,31.1,0.0,0,31.1,55,0.0,False
2025-09-08,NPK Fertilizer 20-20-20,kg,31.1,1.94,0,29.2,55,107.0,False
2025-09-09,NPK Fertilizer 20-20-20,kg,29.2,1.51,0,27.7,55,83.0,False
2025-09-10,NPK Fertilizer 20-20-20,kg,27.7,2.02,0,25.7,55,111.0,False
2025-09-11,NPK Fertilizer 20-20-20,kg,25.7,2.26,0,23.4,55,124.0,False
2025-09-12,NPK Fertilizer 20-20-20,kg,23.4,1.89,0,21.5,55,104.0,False
2025-09-13,NPK Fertilizer 20-20-20,kg,21.5,1.51,0,20.0,55,83.0,False
2025-09-14,NPK Fertilizer 20-20-20,kg,20.0,0.0,0,20.0,55,0.0,False
2025-09-15,NPK Fertilizer 20-20-20,kg,20.0,2.56,0,17.5,55,141.0,False
2025-09-16,NPK Fertilizer 20-20-20,kg,17.5,2.64,0,14.8,55,145.0,True
2025-09-17,NPK Fertilizer 20-20-20,kg,14.8,2.33,80,92.5,55,128.0,False
2025-09-18,NPK Fertilizer 20-20-20,kg,92.5,1.09,0,91.4,55,60.0,False
2025-09-19,NPK Fertilizer 20-20-20,kg,91.4,1.62,0,89.8,55,89.0,False
2025-09-20,NPK Fertilizer 20-20-20,kg,89.8,2.25,0,87.5,55,124.0,False
2025-09-21,NPK Fertilizer 20-20-20,kg,87.5,0.0,0,87.5,55,0.0,False
2025-09-22,NPK Fertilizer 20-20-20,kg,87.5,2.02,0,85.5,55,111.0,False
2025-09-23,NPK Fertilizer 20-20-20,kg,85.5,1.25,0,84.3,55,69.0,False
2025-09-24,NPK Fertilizer 20-20-20,kg,84.3,2.06,0,82.2,55,113.0,False
2025-09-25,NPK Fertilizer 20-20-20,kg,82.2,2.21,0,80.0,55,121.0,False
2025-09-26,NPK Fertilizer 20-20-20,kg,80.0,1.83,0,78.2,55,101.0,False
2025-09-27,NPK Fertilizer 20-20-20,kg,78.2,1.26,0,76.9,55,69.0,False
2025-09-28,NPK Fertilizer 20-20-20,kg,76.9,0.0,0,76.9,55,0.0,False
2025-09-29,NPK Fertilizer 20-20-20,kg,76.9,2.11,0,74.8,55,116.0,False
2025-09-30,NPK Fertilizer 20-20-20,kg,74.8,1.91,0,72.9,55,105.0,False
2025-10-01,NPK Fertilizer 20-20-20,kg,72.9,2.23,0,70.7,55,123.0,False
2025-10-02,NPK Fertilizer 20-20-20,kg,70.7,2.33,0,68.3,55,128.0,False
2025-10-03,NPK Fertilizer 20-20-20,kg,68.3,1.43,0,66.9,55,79.0,False
2025-10-04,NPK Fertilizer 20-20-20,kg,66.9,2.8,0,64.1,55,154.0,False
2025-10-05,NPK Fertilizer 20-20-20,kg,64.1,0.0,0,64.1,55,0.0,False
2025-10-06,NPK Fertilizer 20-20-20,kg,64.1,2.11,0,62.0,55,116.0,False
2025-10-07,NPK Fertilizer 20-20-20,kg,62.0,2.62,0,59.4,55,144.0,False
2025-10-08,NPK Fertilizer 20-20-20,kg,59.4,1.72,0,57.7,55,95.0,False
2025-10-09,NPK Fertilizer 20-20-20,kg,57.7,1.45,0,56.2,55,79.0,False
2025-10-10,NPK Fertilizer 20-20-20,kg,56.2,1.44,0,54.8,55,79.0,False
2025-10-11,NPK Fertilizer 20-20-20,kg,54.8,1.81,0,53.0,55,100.0,False
2025-10-12,NPK Fertilizer 20-20-20,kg,53.0,0.0,0,53.0,55,0.0,False
2025-10-13,NPK Fertilizer 20-20-20,kg,53.0,2.52,0,50.4,55,139.0,False
2025-10-14,NPK Fertilizer 20-20-20,kg,50.4,1.64,0,48.8,55,90.0,False
2025-10-15,NPK Fertilizer 20-20-20,kg,48.8,2.8,0,46.0,55,154.0,False
2025-10-16,NPK Fertilizer 20-20-20,kg,46.0,2.84,0,43.2,55,156.0,False
2025-10-17,NPK Fertilizer 20-20-20,kg,43.2,2.01,0,41.2,55,111.0,False
2025-10-18,NPK Fertilizer 20-20-20,kg,41.2,2.93,0,38.2,55,161.0,False
2025-10-19,NPK Fertilizer 20-20-20,kg,38.2,0.0,0,38.2,55,0.0,False
2025-10-20,NPK Fertilizer 20-20-20,kg,38.2,2.81,0,35.4,55,155.0,False
2025-10-21,NPK Fertilizer 20-20-20,kg,35.4,1.15,0,34.3,55,63.0,False
2025-10-22,NPK Fertilizer 20-20-20,kg,34.3,1.99,0,32.3,55,110.0,False
2025-10-23,NPK Fertilizer 20-20-20,kg,32.3,1.93,0,30.3,55,106.0,False
2025-10-24,NPK Fertilizer 20-20-20,kg,30.3,1.7,0,28.6,55,94.0,False
2025-10-25,NPK Fertilizer 20-20-20,kg,28.6,2.46,0,26.2,55,136.0,False
2025-10-26,NPK Fertilizer 20-20-20,kg,26.2,0.0,0,26.2,55,0.0,False
2025-10-27,NPK Fertilizer 20-20-20,kg,26.2,1.63,0,24.5,55,90.0,False
2025-10-28,NPK Fertilizer 20-20-20,kg,24.5,1.78,0,22.8,55,98.0,False
2025-10-29,NPK Fertilizer 20-20-20,kg,22.8,2.92,0,19.8,55,161.0,False
2025-10-30,NPK Fertilizer 20-20-20,kg,19.8,1.96,0,17.9,55,108.0,False
2025-10-31,NPK Fertilizer 20-20-20,kg,17.9,2.25,0,15.6,55,124.0,False
2025-11-01,NPK Fertilizer 20-20-20,kg,15.6,1.92,0,13.7,55,105.0,True
2025-11-02,NPK Fertilizer 20-20-20,kg,13.7,0.0,0,13.7,55,0.0,True
2025-11-03,NPK Fertilizer 20-20-20,kg,13.7,1.74,0,12.0,55,96.0,True
2025-11-04,NPK Fertilizer 20-20-20,kg,12.0,1.86,0,10.1,55,102.0,True
2025-11-05,NPK Fertilizer 20-20-20,kg,10.1,1.45,0,8.7,55,79.0,True
2025-11-06,NPK Fertilizer 20-20-20,kg,8.7,2.55,0,6.1,55,140.0,True
2025-11-07,NPK Fertilizer 20-20-20,kg,6.1,2.5,0,3.6,55,138.0,True
2025-11-08,NPK Fertilizer 20-20-20,kg,3.6,2.19,80,81.4,55,121.0,False
2025-11-09,NPK Fertilizer 20-20-20,kg,81.4,0.0,0,81.4,55,0.0,False
