plant_id,variety_name,zone_id,measurement_date,week_number,height_cm,girth_mm,weekly_growth_cm,leaf_count,disease_detected,stress_indicators,health_score
WN-2024-0014,Franquette,ZONE-C,2024-11-27,6,5.9,2.1,0.45,5,,none,84.7
WN-2024-0014,Franquette,ZONE-C,2024-12-04,7,7.0,2.2,1.14,9,,none,87.8
WN-2024-0014,Franquette,ZONE-C,2024-12-11,8,7.8,2.2,0.74,5,,water_stress,86.1
WN-2024-0014,Franquette,ZONE-C,2024-12-18,9,9.2,2.3,1.45,10,,none,92.4
WN-2024-0014,Franquette,ZONE-C,2024-12-25,10,9.8,2.3,0.53,14,,none,93.1
WN-2024-0014,Franquette,ZONE-C,2025-01-01,11,10.4,2.4,0.6,12,,water_stress,86.8
WN-2024-0014,Franquette,ZONE-C,2025-01-08,12,11.2,2.4,0.82,12,,none,96.6
WN-2024-0014,Franquette,ZONE-C,2025-01-15,13,12.2,2.5,1.02,14,,none,100.0
WN-2024-0014,Franquette,ZONE-C,2025-01-22,14,13.5,2.6,1.36,13,,none,89.2
WN-2024-0014,Franquette,ZONE-C,2025-01-29,15,13.9,2.5,0.31,14,,water_stress,88.1
WN-2024-0014,Franquette,ZONE-C,2025-02-05,16,15.1,2.7,1.24,17,,none,94.2
WN-2024-0014,Franquette,ZONE-C,2025-02-12,17,16.1,2.8,1.0,18,,none,92.2
WN-2024-0014,Franquette,ZONE-C,2025-02-19,18,17.3,2.8,1.24,23,,none,93.4
WN-2024-0014,Franquette,ZONE-C,2025-02-26,19,18.8,3.1,1.51,23,,none,87.4
WN-2024-0014,Franquette,ZONE-C,2025-03-05,20,20.4,3.2,1.6,24,,none,98.0
WN-2024-0014,Franquette,ZONE-C,2025-03-12,21,21.8,3.2,1.32,24,,none,97.6
WN-2024-0014,Franquette,ZONE-C,2025-03-19,22,23.1,3.3,1.36,30,,water_stress,78.5
WN-2024-0014,Franquette,ZONE-C,2025-03-26,23,25.1,3.5,1.95,29,,none,98.8
WN-2024-0014,Franquette,ZONE-C,2025-04-02,24,26.4,3.5,1.3,33,,none,89.2
WN-2024-0015,Chandler,ZONE-D,2024-10-28,1,6.0,1.8,1.31,4,,none,90.8
WN-2024-0015,Chandler,ZONE-D,2024-11-04,2,7.3,1.8,1.31,9,,none,95.1
WN-2024-0015,Chandler,ZONE-D,2024-11-11,3,7.9,1.9,0.56,13,,water_stress,86.7
WN-2024-0015,Chandler,ZONE-D,2024-11-18,4,8.8,1.9,0.92,10,,water_stress,87.0
WN-2024-0015,Chandler,ZONE-D,2024-11-25,5,10.1,2.0,1.31,13,,none,87.0
WN-2024-0015,Chandler,ZONE-D,2024-12-02,6,11.4,2.1,1.25,14,,none,84.9
WN-2024-0015,Chandler,ZONE-D,2024-12-09,7,12.1,2.2,0.73,15,,none,89.6
WN-2024-0015,Chandler,ZONE-D,2024-12-16,8,12.7,2.2,0.63,16,,none,94.1
WN-2024-0015,Chandler,ZONE-D,2024-12-23,9,13.1,2.3,0.39,14,,water_stress,88.3
WN-2024-0015,Chandler,ZONE-D,2024-12-30,10,13.9,2.3,0.81,16,,none,80.0
WN-2024-0015,Chandler,ZONE-D,2025-01-06,11,15.0,2.4,1.1,16,,none,95.3
WN-2024-0015,Chandler,ZONE-D,2025-01-13,12,16.3,2.5,1.28,19,,none,86.7
WN-2024-0015,Chandler,ZONE-D,2025-01-20,13,17.3,2.7,1.04,22,,none,92.8
WN-2024-0015,Chandler,ZONE-D,2025-01-27,14,18.3,2.8,0.96,21,,none,94.2
WN-2024-0015,Chandler,ZONE-D,2025-02-03,15,20.0,2.9,1.74,22,,none,92.3
WN-2024-0015,Chandler,ZONE-D,2025-02-10,16,21.5,3.1,1.46,27,,none,95.1
WN-2024-0015,Chandler,ZONE-D,2025-02-17,17,23.1,3.2,1.59,26,,none,85.7
WN-2024-0015,Chandler,ZONE-D,2025-02-24,18,24.3,3.3,1.2,26,,none,88.4
WN-2024-0015,Chandler,ZONE-D,2025-03-03,19,26.3,3.4,1.97,28,,none,90.7
WN-2024-0015,Chandler,ZONE-D,2025-03-10,20,28.3,3.6,2.02,32,,none,97.8
WN-2024-0015,Chandler,ZONE-D,2025-03-17,21,30.1,3.7,1.8,37,,none,90.5
WN-2024-0015,Chandler,ZONE-D,2025-03-24,22,31.9,3.7,1.83,38,Powdery Mildew,none,100.0
WN-2024-0015,Chandler,ZONE-D,2025-03-31,23,34.0,3.9,2.05,40,,none,79.9
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-08-12,1,6.3,2.5,2.63,8,,none,86.4
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-08-19,2,8.3,2.6,1.97,13,,none,95.6
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-08-26,3,9.1,2.7,0.84,10,,water_stress,82.0
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-09-02,4,11.1,2.9,2.0,15,Walnut Blight,none,91.9
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-09-09,5,13.1,3.0,1.99,16,,none,87.9
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-09-16,6,14.2,3.2,1.08,18,,none,97.7
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-09-23,7,15.8,3.2,1.6,15,,none,83.5
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-09-30,8,17.7,3.5,1.93,19,,none,91.1
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-10-07,9,19.3,3.6,1.56,19,,none,94.5
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-10-14,10,21.2,3.7,1.88,24,,none,93.5
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-10-21,11,22.0,3.8,0.8,24,,none,95.0
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-10-28,12,23.3,3.9,1.28,27,,none,86.9
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-11-04,13,24.6,4.0,1.31,28,,none,86.3
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-11-11,14,25.8,4.2,1.28,30,,none,85.0
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-11-18,15,26.6,4.3,0.78,33,,none,86.8
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-11-25,16,26.9,4.4,0.32,33,,water_stress,88.2
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-12-02,17,27.7,4.4,0.74,31,,none,88.5
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-12-09,18,28.2,4.4,0.56,32,,water_stress,82.5
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-12-16,19,29.2,4.5,0.99,32,,water_stress,86.6
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-12-23,20,29.6,4.4,0.39,37,,water_stress,83.9
WN-2024-0016,Kashmiri Walnut,ZONE-F,2024-12-30,21,30.3,4.5,0.69,36,,none,100.0
WN-2024-0016,Kashmiri Walnut,ZONE-F,2025-01-06,22,30.8,4.5,0.48,36,,none,88.4
WN-2024-0016,Kashmiri Walnut,ZONE-F,2025-01-13,23,31.6,4.6,0.84,41,,none,94.0
WN-2024-0016,Kashmiri Walnut,ZONE-F,2025-01-20,24,32.2,4.6,0.62,40,,none,90.4
WN-2024-0016,Kashmiri Walnut,ZONE-F,2025-01-27,25,33.8,4.6,1.52,41,,none,79.1
WN-2024-0016,Kashmiri Walnut,ZONE-F,2025-02-03,26,34.9,4.8,1.13,39,,none,100.0
WN-2024-0016,Kashmiri Walnut,ZONE-F,2025-02-10,27,35.9,4.8,0.96,42,,none,89.3
WN-2024-0016,Kashmiri Walnut,ZONE-F,2025-02-17,28,37.3,5.0,1.49,45,,none,85.4
WN-2024-0016,Kashmiri Walnut,ZONE-F,2025-02-24,29,38.2,5.2,0.9,45,,none,83.2
WN-2024-0016,Kashmiri Walnut,ZONE-F,2025-03-03,30,39.2,5.3,0.93,51,,water_stress,79.5
WN-2024-0016,Kashmiri Walnut,ZONE-F,2025-03-10,31,41.0,5.4,1.82,47,,none,92.2
WN-2024-0016,Kashmiri Walnut,ZONE-F,2025-03-17,32,43.0,5.5,1.96,46,,none,87.3
WN-2024-0016,Kashmiri Walnut,ZONE-F,2025-03-24,33,44.9,5.6,1.95,53,,none,96.1
WN-2024-0016,Kashmiri Walnut,ZONE-F,2025-03-31,34,47.4,5.8,2.48,58,,none,93.5
WN-2024-0017,Chandler,ZONE-D,2024-12-08,1,4.1,2.2,1.04,8,,none,87.3
WN-2024-0017,Chandler,ZONE-D,2024-12-15,2,5.2,2.2,1.05,6,,none,80.4
WN-2024-0017,Chandler,ZONE-D,2024-12-22,3,6.1,2.3,0.91,10,,none,92.6
WN-2024-0017,Chandler,ZONE-D,2024-12-29,4,7.1,2.3,1.05,9,,none,92.1
WN-2024-0017,Chandler,ZONE-D,2025-01-05,5,8.3,2.4,1.19,7,,none,94.5
WN-2024-0017,Chandler,ZONE-D,2025-01-12,6,8.9,2.4,0.59,14,,water_stress,82.4
WN-2024-0017,Chandler,ZONE-D,2025-01-19,7,10.2,2.4,1.27,9,,none,96.2
WN-2024-0017,Chandler,ZONE-D,2025-01-26,8,11.4,2.5,1.25,13,,none,91.2
WN-2024-0017,Chandler,ZONE-D,2025-02-02,9,12.4,2.7,1.0,19,,none,86.4
WN-2024-0017,Chandler,ZONE-D,2025-02-09,10,14.2,2.8,1.8,16,Powdery Mildew,none,85.5
WN-2024-0017,Chandler,ZONE-D,2025-02-16,11,15.6,2.9,1.34,21,,none,89.5
WN-2024-0017,Chandler,ZONE-D,2025-02-23,12,17.3,3.1,1.73,19,,none,84.1
WN-2024-0017,Chandler,ZONE-D,2025-03-02,13,19.1,3.3,1.76,22,,none,89.6
WN-2024-0017,Chandler,ZONE-D,2025-03-09,14,21.1,3.5,2.09,26,,none,79.8
WN-2024-0017,Chandler,ZONE-D,2025-03-16,15,22.2,3.6,1.04,27,,water_stress,93.3
WN-2024-0017,Chandler,ZONE-D,2025-03-23,16,23.5,3.7,1.27,26,,none,93.4
WN-2024-0017,Chandler,ZONE-D,2025-03-30,17,25.5,3.8,2.06,27,,none,95.3
WN-2024-0018,Franquette,ZONE-B,2024-04-14,1,4.9,3.0,1.62,6,,none,80.0
WN-2024-0018,Franquette,ZONE-B,2024-04-21,2,7.1,3.3,2.23,6,,none,89.1
WN-2024-0018,Franquette,ZONE-B,2024-04-28,3,9.3,3.4,2.13,12,,none,83.2
WN-2024-0018,Franquette,ZONE-B,2024-05-05,4,10.3,3.5,1.08,12,,water_stress,85.4
WN-2024-0018,Franquette,ZONE-B,2024-05-12,5,12.7,3.7,2.34,15,,none,88.0
WN-2024-0018,Franquette,ZONE-B,2024-05-19,6,15.5,4.0,2.81,17,Crown Rot,none,87.6
WN-2024-0018,Franquette,ZONE-B,2024-05-26,7,18.1,4.2,2.59,21,,none,92.7
WN-2024-0018,Franquette,ZONE-B,2024-06-02,8,20.3,4.5,2.19,25,,none,89.8
WN-2024-0018,Franquette,ZONE-B,2024-06-09,9,22.6,4.6,2.33,30,,none,86.9
WN-2024-0018,Franquette,ZONE-B,2024-06-16,10,25.3,4.9,2.75,30,,none,90.2
WN-2024-0018,Franquette,ZONE-B,2024-06-23,11,28.1,5.1,2.72,35,,none,97.7
WN-2024-0018,Franquette,ZONE-B,2024-06-30,12,30.3,5.3,2.24,36,,none,92.0
WN-2024-0018,Franquette,ZONE-B,2024-07-07,13,32.6,5.5,2.28,40,,none,88.1
WN-2024-0018,Franquette,ZONE-B,2024-07-14,14,34.8,5.7,2.21,42,,none,91.2
WN-2024-0018,Franquette,ZONE-B,2024-07-21,15,36.5,5.9,1.67,45,,water_stress,92.7
WN-2024-0018,Franquette,ZONE-B,2024-07-28,16,38.8,6.0,2.38,44,,none,83.8
WN-2024-0018,Franquette,ZONE-B,2024-08-04,17,40.9,6.2,2.05,44,,none,83.1
WN-2024-0018,Franquette,ZONE-B,2024-08-11,18,42.3,6.2,1.39,52,Crown Rot,none,99.3
WN-2024-0018,Franquette,ZONE-B,2024-08-18,19,45.1,6.5,2.77,54,,none,93.6
WN-2024-0018,Franquette,ZONE-B,2024-08-25,20,47.1,6.6,2.07,55,,none,87.7
WN-2024-0018,Franquette,ZONE-B,2024-09-01,21,49.1,6.8,1.99,57,,none,88.8
WN-2024-0018,Franquette,ZONE-B,2024-09-08,22,51.1,7.0,1.94,56,Crown Rot,none,87.2
WN-2024-0018,Franquette,ZONE-B,2024-09-15,23,52.5,7.2,1.42,61,,none,93.8
WN-2024-0018,Franquette,ZONE-B,2024-09-22,24,53.8,7.3,1.32,59,,none,86.8
WN-2024-0018,Franquette,ZONE-B,2024-09-29,25,54.7,7.3,0.88,68,,none,94.8
WN-2024-0018,Franquette,ZONE-B,2024-10-06,26,55.9,7.5,1.17,65,,none,87.6
WN-2024-0018,Franquette,ZONE-B,2024-10-13,27,57.5,7.6,1.66,66,,none,97.5
WN-2024-0018,Franquette,ZONE-B,2024-10-20,28,58.3,7.7,0.77,67,,none,86.0
WN-2024-0018,Franquette,ZONE-B,2024-10-27,29,59.8,7.8,1.55,72,,none,87.3
WN-2024-0018,Franquette,ZONE-B,2024-11-03,30,60.7,7.8,0.83,73,,none,94.8
WN-2024-0018,Franquette,ZONE-B,2024-11-10,31,61.4,7.8,0.77,70,,none,92.4
WN-2024-0018,Franquette,ZONE-B,2024-11-17,32,62.1,8.0,0.66,77,,water_stress,86.6
WN-2024-0018,Franquette,ZONE-B,2024-11-24,33,62.4,8.0,0.29,76,,water_stress,95.9
WN-2024-0018,Franquette,ZONE-B,2024-12-01,34,63.3,8.2,0.97,75,Crown Rot,none,94.7
WN-2024-0018,Franquette,ZONE-B,2024-12-08,35,64.0,8.3,0.64,75,,none,86.3
WN-2024-0018,Franquette,ZONE-B,2024-12-15,36,64.5,8.3,0.5,77,,none,93.0
WN-2024-0018,Franquette,ZONE-B,2024-12-22,37,65.2,8.2,0.7,80,,none,94.0
WN-2024-0018,Franquette,ZONE-B,2024-12-29,38,66.0,8.4,0.8,79,,none,90.6
WN-2024-0018,Franquette,ZONE-B,2025-01-05,39,66.8,8.4,0.78,79,,none,86.2
WN-2024-0018,Franquette,ZONE-B,2025-01-12,40,68.0,8.5,1.25,83,,none,88.4
WN-2024-0018,Franquette,ZONE-B,2025-01-19,41,68.9,8.6,0.84,81,,none,84.1
WN-2024-0018,Franquette,ZONE-B,2025-01-26,42,69.9,8.7,1.08,85,,none,92.6
WN-2024-0018,Franquette,ZONE-B,2025-02-02,43,70.9,8.8,1.0,85,,none,86.6
WN-2024-0018,Franquette,ZONE-B,2025-02-09,44,72.3,8.9,1.42,86,,none,97.8
WN-2024-0018,Franquette,ZONE-B,2025-02-16,45,73.1,9.0,0.75,88,,water_stress,87.6
WN-2024-0018,Franquette,ZONE-B,2025-02-23,46,73.8,9.0,0.69,88,,water_stress,87.0
WN-2024-0018,Franquette,ZONE-B,2025-03-02,47,75.4,9.2,1.58,91,,none,84.1
WN-2024-0018,Franquette,ZONE-B,2025-03-09,48,75.7,9.3,0.33,92,,water_stress,81.9
WN-2024-0018,Franquette,ZONE-B,2025-03-16,49,76.9,9.4,1.17,90,,none,93.7
WN-2024-0018,Franquette,ZONE-B,2025-03-23,50,78.8,9.6,1.91,94,,none,87.5
WN-2024-0018,Franquette,ZONE-B,2025-03-30,51,81.2,9.7,2.38,98,,none,96.7
WN-2024-0019,Pusa Kanchan,ZONE-B,2024-11-18,1,3.2,2.9,0.72,3,,none,92.7
WN-2024-0019,Pusa Kanchan,ZONE-B,2024-11-25,2,4.3,2.9,1.15,4,,none,91.6
WN-2024-0019,Pusa Kanchan,ZONE-B,2024-12-02,3,5.3,3.1,1.0,7,,none,84.6
WN-2024-0019,Pusa Kanchan,ZONE-B,2024-12-09,4,5.9,3.1,0.6,8,,none,91.1
WN-2024-0019,Pusa Kanchan,ZONE-B,2024-12-16,5,6.2,3.1,0.27,8,,water_stress,90.8
WN-2024-0019,Pusa Kanchan,ZONE-B,2024-12-23,6,7.1,3.2,0.89,9,,none,89.6
WN-2024-0019,Pusa Kanchan,ZONE-B,2024-12-30,7,8.1,3.3,1.03,10,,none,94.1
WN-2024-0019,Pusa Kanchan,ZONE-B,2025-01-06,8,8.9,3.3,0.76,11,,none,86.4
WN-2024-0019,Pusa Kanchan,ZONE-B,2025-01-13,9,9.5,3.5,0.63,12,,none,89.3
WN-2024-0019,Pusa Kanchan,ZONE-B,2025-01-20,10,10.5,3.5,0.93,14,,none,81.5
WN-2024-0019,Pusa Kanchan,ZONE-B,2025-01-27,11,10.5,3.5,0.0,13,Walnut Blight,water_stress,82.7
WN-2024-0019,Pusa Kanchan,ZONE-B,2025-02-03,12,11.7,3.6,1.24,8,,none,100.0
WN-2024-0019,Pusa Kanchan,ZONE-B,2025-02-10,13,13.2,3.7,1.46,21,,none,82.0
WN-2024-0019,Pusa Kanchan,ZONE-B,2025-02-17,14,14.3,3.8,1.13,14,,none,93.5
WN-2024-0019,Pusa Kanchan,ZONE-B,2025-02-24,15,16.0,3.9,1.7,17,,none,87.5
WN-2024-0019,Pusa Kanchan,ZONE-B,2025-03-03,16,17.7,4.1,1.72,21,,none,90.7
WN-2024-0019,Pusa Kanchan,ZONE-B,2025-03-10,17,19.4,4.2,1.72,23,,none,85.1
WN-2024-0019,Pusa Kanchan,ZONE-B,2025-03-17,18,21.6,4.4,2.21,25,,none,96.4
WN-2024-0019,Pusa Kanchan,ZONE-B,2025-03-24,19,22.9,4.4,1.21,28,,water_stress,72.4
WN-2024-0019,Pusa Kanchan,ZONE-B,2025-03-31,20,24.7,4.6,1.83,29,,none,95.6
WN-2024-0020,Chandler,ZONE-B,2024-04-11,1,6.7,2.6,2.37,4,,none,91.5
WN-2024-0020,Chandler,ZONE-B,2024-04-18,2,9.0,2.8,2.33,10,,none,88.1
WN-2024-0020,Chandler,ZONE-B,2024-04-25,3,11.9,3.0,2.88,15,,none,96.0
WN-2024-0020,Chandler,ZONE-B,2024-05-02,4,14.4,3.3,2.47,18,,none,87.9
WN-2024-0020,Chandler,ZONE-B,2024-05-09,5,15.8,3.3,1.45,17,,water_stress,78.3
WN-2024-0020,Chandler,ZONE-B,2024-05-16,6,18.5,3.5,2.66,18,,none,95.1
WN-2024-0020,Chandler,ZONE-B,2024-05-23,7,21.4,3.7,2.94,25,,none,86.8
WN-2024-0020,Chandler,ZONE-B,2024-05-30,8,23.9,3.8,2.49,28,,none,88.3
WN-2024-0020,Chandler,ZONE-B,2024-06-06,9,26.7,4.1,2.76,33,,none,91.5
WN-2024-0020,Chandler,ZONE-B,2024-06-13,10,29.8,4.4,3.09,35,,none,91.7
WN-2024-0020,Chandler,ZONE-B,2024-06-20,11,31.7,4.5,1.91,41,,none,90.2
WN-2024-0020,Chandler,ZONE-B,2024-06-27,12,35.0,4.8,3.29,41,,none,94.1
WN-2024-0020,Chandler,ZONE-B,2024-07-04,13,37.9,5.0,2.91,42,,none,85.9
WN-2024-0020,Chandler,ZONE-B,2024-07-11,14,40.6,5.3,2.69,46,,none,90.8
WN-2024-0020,Chandler,ZONE-B,2024-07-18,15,43.8,5.5,3.19,55,,none,90.0
WN-2024-0020,Chandler,ZONE-B,2024-07-25,16,45.4,5.7,1.61,56,,water_stress,90.3
WN-2024-0020,Chandler,ZONE-B,2024-08-01,17,48.0,5.8,2.63,56,,none,95.2
WN-2024-0020,Chandler,ZONE-B,2024-08-08,18,50.7,6.0,2.66,61,,none,90.2
WN-2024-0020,Chandler,ZONE-B,2024-08-15,19,53.3,6.3,2.61,65,,none,97.4
WN-2024-0020,Chandler,ZONE-B,2024-08-22,20,55.9,6.4,2.63,63,,none,97.6
WN-2024-0020,Chandler,ZONE-B,2024-08-29,21,57.7,6.6,1.83,69,,none,89.0
WN-2024-0020,Chandler,ZONE-B,2024-09-05,22,59.6,6.7,1.84,69,,none,88.0
WN-2024-0020,Chandler,ZONE-B,2024-09-12,23,60.5,6.8,0.97,74,,water_stress,90.8
WN-2024-0020,Chandler,ZONE-B,2024-09-19,24,62.3,7.0,1.72,75,,water_stress,87.3
WN-2024-0020,Chandler,ZONE-B,2024-09-26,25,63.5,7.2,1.2,76,,water_stress,82.1
WN-2024-0020,Chandler,ZONE-B,2024-10-03,26,64.9,7.3,1.43,74,,none,90.1
WN-2024-0020,Chandler,ZONE-B,2024-10-10,27,66.6,7.4,1.71,80,,none,92.4
WN-2024-0020,Chandler,ZONE-B,2024-10-17,28,68.2,7.6,1.62,82,Root Rot,none,97.1
WN-2024-0020,Chandler,ZONE-B,2024-10-24,29,69.6,7.6,1.32,84,,none,93.0
WN-2024-0020,Chandler,ZONE-B,2024-10-31,30,70.5,7.7,0.94,83,,none,93.8
WN-2024-0020,Chandler,ZONE-B,2024-11-07,31,72.1,7.8,1.58,88,,none,98.3
WN-2024-0020,Chandler,ZONE-B,2024-11-14,32,72.3,7.8,0.24,86,,none,83.3
WN-2024-0020,Chandler,ZONE-B,2024-11-21,33,73.2,7.9,0.86,90,,none,88.0
WN-2024-0020,Chandler,ZONE-B,2024-11-28,34,74.3,8.0,1.14,89,Anthracnose,water_stress,88.1
WN-2024-0020,Chandler,ZONE-B,2024-12-05,35,75.7,8.0,1.39,89,,none,88.3
WN-2024-0020,Chandler,ZONE-B,2024-12-12,36,76.8,8.1,1.12,91,,none,99.9
WN-2024-0020,Chandler,ZONE-B,2024-12-19,37,77.8,8.3,1.0,91,,none,86.4
WN-2024-0020,Chandler,ZONE-B,2024-12-26,38,79.0,8.4,1.14,94,,none,91.6
WN-2024-0020,Chandler,ZONE-B,2025-01-02,39,80.6,8.6,1.63,95,,none,94.0
WN-2024-0020,Chandler,ZONE-B,2025-01-09,40,81.4,8.7,0.82,99,,water_stress,94.5
WN-2024-0020,Chandler,ZONE-B,2025-01-16,41,82.5,8.7,1.08,97,,none,92.6
WN-2024-0020,Chandler,ZONE-B,2025-01-23,42,83.5,8.9,0.97,102,,water_stress,86.4
WN-2024-0020,Chandler,ZONE-B,2025-01-30,43,84.4,8.9,0.94,97,,none,85.2
WN-2024-0020,Chandler,ZONE-B,2025-02-06,44,85.6,9.0,1.24,103,,none,98.0
WN-2024-0020,Chandler,ZONE-B,2025-02-13,45,87.3,9.2,1.62,104,,none,89.5
WN-2024-0020,Chandler,ZONE-B,2025-02-20,46,88.8,9.2,1.56,106,,none,83.9
WN-2024-0020,Chandler,ZONE-B,2025-02-27,47,90.3,9.3,1.51,111,,none,87.9
WN-2024-0020,Chandler,ZONE-B,2025-03-06,48,92.1,9.4,1.75,108,,none,93.2
WN-2024-0020,Chandler,ZONE-B,2025-03-13,49,94.7,9.6,2.58,113,,none,82.9
WN-2024-0020,Chandler,ZONE-B,2025-03-20,50,96.7,9.7,2.06,114,,none,83.7
WN-2024-0020,Chandler,ZONE-B,2025-03-27,51,98.7,9.8,1.99,118,,none,92.0
WN-2024-0020,Chandler,ZONE-B,2025-04-03,52,101.2,10.0,2.48,123,,none,92.2
WN-2024-0021,Kashmiri Walnut,ZONE-F,2024-12-16,1,4.2,1.4,0.0,6,,none,85.2
WN-2024-0021,Kashmiri Walnut,ZONE-F,2024-12-23,2,5.2,1.5,0.99,10,,none,92.7
WN-2024-0021,Kashmiri Walnut,ZONE-F,2024-12-30,3,5.7,1.5,0.49,8,,none,88.9
WN-2024-0021,Kashmiri Walnut,ZONE-F,2025-01-06,4,6.7,1.6,1.01,5,Crown Rot,none,93.0
WN-2024-0021,Kashmiri Walnut,ZONE-F,2025-01-13,5,7.8,1.7,1.08,8,,none,90.1
WN-2024-0021,Kashmiri Walnut,ZONE-F,2025-01-20,6,8.5,1.8,0.73,7,,none,87.8
WN-2024-0021,Kashmiri Walnut,ZONE-F,2025-01-27,7,9.9,1.9,1.37,12,,none,89.5
WN-2024-0021,Kashmiri Walnut,ZONE-F,2025-02-03,8,11.2,2.0,1.37,11,,none,87.2
WN-2024-0021,Kashmiri Walnut,ZONE-F,2025-02-10,9,12.4,2.1,1.19,13,,none,100.0
WN-2024-0021,Kashmiri Walnut,ZONE-F,2025-02-17,10,14.0,2.3,1.57,17,,none,98.1
WN-2024-0021,Kashmiri Walnut,ZONE-F,2025-02-24,11,15.7,2.4,1.72,19,,none,88.6
WN-2024-0021,Kashmiri Walnut,ZONE-F,2025-03-03,12,16.5,2.5,0.73,17,,water_stress,85.2
WN-2024-0021,Kashmiri Walnut,ZONE-F,2025-03-10,13,17.9,2.6,1.49,23,,none,92.1
WN-2024-0021,Kashmiri Walnut,ZONE-F,2025-03-17,14,19.4,2.6,1.41,26,,none,94.2
WN-2024-0021,Kashmiri Walnut,ZONE-F,2025-03-24,15,20.5,2.7,1.14,24,,none,91.2
WN-2024-0021,Kashmiri Walnut,ZONE-F,2025-03-31,16,21.6,2.8,1.12,26,,water_stress,77.1
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-07-17,1,5.4,2.2,2.45,6,,none,86.1
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-07-24,2,7.2,2.3,1.81,8,,none,90.9
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-07-31,3,9.9,2.6,2.67,10,,none,91.7
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-08-07,4,12.3,2.8,2.41,16,,none,89.0
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-08-14,5,13.7,3.0,1.37,16,,water_stress,83.9
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-08-21,6,16.3,3.2,2.67,17,,none,92.7
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-08-28,7,17.6,3.3,1.29,21,,water_stress,88.5
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-09-04,8,19.5,3.5,1.91,25,,none,85.0
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-09-11,9,20.3,3.6,0.8,22,,water_stress,83.4
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-09-18,10,22.3,3.8,1.92,31,,none,96.4
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-09-25,11,23.6,3.9,1.33,29,,none,89.9
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-10-02,12,25.1,4.0,1.46,30,,none,96.9
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-10-09,13,26.8,4.2,1.73,35,,none,88.6
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-10-16,14,28.0,4.2,1.22,31,,none,93.9
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-10-23,15,29.5,4.4,1.47,33,,none,92.1
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-10-30,16,29.8,4.3,0.36,35,,water_stress,78.9
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-11-06,17,30.5,4.3,0.67,37,,none,87.5
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-11-13,18,31.5,4.4,0.96,39,,none,83.1
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-11-20,19,32.2,4.5,0.72,39,,none,88.7
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-11-27,20,33.3,4.6,1.12,37,,none,81.7
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-12-04,21,34.4,4.7,1.11,41,,none,90.2
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-12-11,22,35.0,4.7,0.59,39,,none,89.9
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-12-18,23,36.0,4.8,1.01,43,,none,97.8
WN-2024-0022,Kashmiri Walnut,ZONE-F,2024-12-25,24,36.8,4.9,0.78,42,,none,93.3
WN-2024-0022,Kashmiri Walnut,ZONE-F,2025-01-01,25,37.6,4.9,0.81,44,,none,88.6
WN-2024-0022,Kashmiri Walnut,ZONE-F,2025-01-08,26,38.5,5.0,0.88,47,,none,89.4
